ticket_id,issue_category,priority,resolution_time,cost_per_hour,client_type,escalation_count,satisfaction_score,total_cost
353,,Medium,1.2078625374231844,60.0,Medium,0,5.0,72.47175224539106
354,Network,Medium,0.7803679970471544,40.0,Small,0,,31.214719881886175
355,Software,Medium,0.8537568223626918,40.0,Small,0,,34.15027289450767
356,Network,Medium,0.7345677220594087,40.0,Small,0,4.720597087715716,29.38270888237635
357,Account/Access,Critical,1.3266876459660635,60.0,Medium,1,,229.60125875796382
358,Account/Access,Medium,2.0866858427342043,40.0,Small,0,4.2846224804510005,83.46743370936818
359,Software,Medium,0.5894316778790053,40.0,Small,0,4.352173250093836,23.57726711516021
360,Network,Low,2.1168168534064797,40.0,Small,0,4.104657847915451,84.67267413625919
361,Other,Medium,0.2531853393892165,40.0,Small,0,4.821733237633426,10.12741357556866
362,Hardware,High,5.1502852583779015,40.0,Small,2,3.841741567294291,506.01141033511607
363,Hardware,,1.5833821521238527,90.0,Enterprise,1,4.1299121773502545,292.50439369114673
364,,Low,1.4392052373190476,60.0,Medium,1,4.474655418926991,236.35231423914286
365,Network,Medium,0.42083327583827773,60.0,Medium,0,5.0,25.249996550296665
366,Software,,1.1664512438717252,60.0,Medium,0,5.0,69.9870746323035
367,Account/Access,Low,2.692012653729324,90.0,Enterprise,0,4.517192247714196,242.28113883563915
368,,Medium,,60.0,Medium,0,4.7163888318488505,101.15262076752123
369,Software,Medium,,40.0,Small,0,4.315160132148507,169.9905966674382
370,Account/Access,Low,0.4614162630157453,40.0,Small,0,4.926352765846379,18.45665052062981
371,Account/Access,Medium,2.3982222137897087,60.0,Medium,0,4.714999379208845,143.89333282738252
372,,Medium,,60.0,Medium,0,,153.88530426307872
373,,High,1.2857980538688185,90.0,Enterprise,0,4.579765333395362,115.72182484819366
374,Software,,,40.0,Small,0,3.804035481499187,177.7646330101328
375,Hardware,High,0.8532387672524682,40.0,Small,1,,184.1295506900987
376,Hardware,Low,,40.0,Small,1,5.0,166.7280692267485
377,Other,Medium,1.4098647081428106,40.0,Small,0,4.89025515688746,56.39458832571243
378,Software,,0.6653198162055536,60.0,Medium,0,4.585889177696919,39.91918897233322
379,Software,High,2.950814447963422,40.0,Small,1,4.1228053462293355,268.0325779185369
380,Account/Access,High,1.045161079711782,40.0,Small,0,5.0,41.806443188471285
381,Network,Low,0.25,90.0,Enterprise,0,4.936909630209225,22.5
382,Other,Medium,1.1762113243474484,40.0,Small,0,4.61259295752771,47.04845297389794
383,,Low,1.7326378960813813,40.0,Small,1,4.474532089962867,219.30551584325525
384,,Medium,,60.0,Medium,0,4.033973992644113,225.65224881126505
385,Software,Medium,1.901504742500779,90.0,Enterprise,0,,171.1354268250701
386,Other,High,3.030763240094174,60.0,Medium,0,3.7004843456471432,181.84579440565045
387,Account/Access,Low,1.0021325869936895,40.0,Small,0,4.549745661423438,40.08530347974758
388,Other,High,,60.0,Medium,1,4.257743705254027,469.66710721143676
389,,Medium,1.0445988309533776,90.0,Enterprise,0,4.826401916546149,94.01389478580398
390,Account/Access,High,,40.0,Small,1,4.461577689833626,193.90781926958306
391,Network,Low,0.25,40.0,Small,1,5.0,160.0
392,Hardware,Medium,3.165327235491527,40.0,Small,1,4.619327393457692,276.6130894196611
393,,Medium,2.029343021498741,60.0,Medium,0,4.96136738060649,121.76058128992446
394,Network,High,5.0447269200239875,60.0,Medium,0,,302.68361520143924
395,Hardware,Medium,1.3149492179398468,40.0,Small,0,4.731019830952803,52.59796871759387
396,Software,,,40.0,Small,1,4.193815492793485,184.47951695567468
397,,Low,0.8076593658098941,40.0,Small,0,4.443972348364712,32.30637463239576
398,Software,Critical,2.162473625684766,90.0,Enterprise,0,,194.62262631162895
399,Software,Low,0.8356011749665927,40.0,Small,1,4.8172659697624844,183.4240469986637
400,Software,Medium,,40.0,Small,0,3.786801889433677,143.74706054709495
401,Software,Low,2.018048620061372,60.0,Medium,0,4.666394464519797,121.08291720368231
402,,Medium,3.6806579556094707,60.0,Medium,0,4.762614684157221,220.83947733656825
403,Account/Access,High,1.4916846611909358,40.0,Small,0,5.0,59.66738644763743
404,Hardware,Medium,2.20085410395154,60.0,Medium,0,,132.05124623709239
405,,High,3.4359898920881644,40.0,Small,0,4.08587877797144,137.4395956835266
406,,High,,40.0,Small,0,4.886085677699316,73.80989818590088
407,Software,Medium,0.365395018350324,40.0,Small,0,,14.61580073401296
408,Account/Access,Critical,3.5158097009534526,40.0,Small,2,3.596089776046544,440.6323880381381
409,Hardware,,,90.0,Enterprise,1,3.578912407915007,676.2476760746677
410,Other,,9.658046884830675,40.0,Small,0,2.667410976317142,386.321875393227
411,Network,Medium,0.9996946091804569,40.0,Small,0,5.0,39.987784367218275
412,Network,Critical,4.91686905429577,60.0,Medium,0,3.653772476838897,295.0121432577462
413,Hardware,Low,0.32243423063061094,40.0,Small,0,4.775042779657814,12.897369225224438
414,Account/Access,Critical,3.5713801678165233,60.0,Medium,0,,214.2828100689914
415,Hardware,Medium,0.25,60.0,Medium,1,,165.0
416,Software,Low,4.447982459687544,40.0,Small,0,,177.91929838750175
417,Hardware,,,40.0,Small,1,,399.1842729283818
418,Account/Access,High,4.0964004280664765,40.0,Small,1,3.3186922684694475,313.85601712265907
419,Hardware,,,40.0,Small,0,,132.9999076619372
420,Other,Medium,1.1693300045049855,40.0,Small,0,4.136871414962287,46.77320018019942
421,Network,High,,40.0,Small,1,4.131911669995643,244.8883970979111
422,Hardware,Low,1.812863959463926,90.0,Enterprise,0,4.611874140856664,163.15775635175333
423,Hardware,High,,40.0,Small,1,4.634824608999973,242.9866012846458
424,Hardware,,1.614748500031785,60.0,Medium,0,5.0,96.8849100019071
425,Network,Medium,,60.0,Medium,0,3.4047042932044027,404.81125907755387
426,,Medium,,90.0,Enterprise,0,5.0,203.9255076226189
427,Software,Low,,40.0,Small,0,,55.23298791540231
428,Account/Access,Low,1.4720002906109646,40.0,Small,0,4.286619479197137,58.88001162443858
429,Hardware,Medium,1.3408401859665522,60.0,Medium,2,4.254084436665279,380.45041115799313
430,Account/Access,Medium,0.43332656761214045,40.0,Small,0,4.455418017164959,17.333062704485616
431,,,4.258893889481705,60.0,Medium,0,,255.5336333689023
432,Account/Access,Medium,0.7147693526480916,40.0,Small,0,5.0,28.590774105923664
433,,Medium,,90.0,Enterprise,1,,469.35436548305813
434,Account/Access,,0.4418121466451389,60.0,Medium,0,5.0,26.508728798708333
435,Hardware,,0.4349481905544772,60.0,Medium,0,4.717911944061861,26.09689143326863
436,Software,Low,3.2788030775824546,40.0,Small,0,4.544907632732915,131.15212310329818
437,Hardware,,4.789058834070642,40.0,Small,2,,491.56235336282566
438,Network,Low,,60.0,Medium,0,4.210434829067439,69.93172493862386
439,,High,1.6561077982382348,40.0,Small,1,4.105795074415458,216.24431192952937
440,Network,Medium,0.950269868876284,40.0,Small,0,,38.01079475505136
441,Account/Access,High,0.2740417974588764,90.0,Enterprise,0,5.0,24.663761771298876
442,Hardware,Medium,4.8329503314605775,40.0,Small,0,3.511670323618674,193.3180132584231
443,Account/Access,Medium,2.9946233230967882,60.0,Medium,0,,179.6773993858073
444,,High,,60.0,Medium,0,4.037647906338652,189.73817866037598
445,Software,Low,0.41402359144449524,40.0,Small,0,5.0,16.56094365777981
446,Account/Access,Critical,1.6088658439187578,60.0,Medium,1,5.0,246.53195063512547
447,Other,High,9.382031592274926,90.0,Enterprise,0,3.2283807796774404,844.3828433047433
448,Network,,2.091945364054245,90.0,Enterprise,1,4.448036079597651,338.27508276488203
449,,,,90.0,Enterprise,1,3.466478336781361,739.4780076557171
450,Network,Low,2.3043864690279108,60.0,Medium,0,4.742136901579877,138.26318814167465
451,Hardware,Critical,2.3519989072485097,60.0,Medium,0,4.310146596782586,141.1199344349106
452,Account/Access,,,60.0,Medium,0,5.0,15.0
453,Account/Access,Medium,3.7718359741861494,40.0,Small,0,4.200991192274184,150.87343896744596
454,Hardware,Low,1.6290003334736434,60.0,Medium,0,4.082242501017563,97.7400200084186
455,Hardware,Low,1.382781988170737,40.0,Small,0,4.164859131194045,55.31127952682948
456,Hardware,Low,,90.0,Enterprise,0,5.0,44.302553378723736
457,Other,Low,3.3200012885165378,90.0,Enterprise,0,4.368612959601838,298.8001159664884
458,Software,Medium,3.5943139776424067,90.0,Enterprise,1,,473.4882579878166
459,Account/Access,,1.5262793352600654,90.0,Enterprise,1,4.114004045107873,287.36514017340585
460,Network,High,9.86580091085439,90.0,Enterprise,1,2.5985026125471964,1037.922081976895
461,Network,Low,3.798287627596583,40.0,Small,0,3.9386835991105493,151.93150510386332
462,Hardware,,4.0811329780458685,60.0,Medium,0,3.8483091951034365,244.8679786827521
463,Other,Medium,2.9674549548725206,90.0,Enterprise,2,4.485856729690944,567.0709459385268
464,,Low,0.7872538121248729,40.0,Small,0,5.0,31.490152484994915
465,Network,Medium,0.9439890491035033,40.0,Small,0,4.579220668766507,37.75956196414013
466,Network,,2.5208425171766393,60.0,Medium,0,4.725546864538905,151.25055103059836
467,Network,Medium,,60.0,Medium,0,,147.95416780065963
468,Other,,3.304056433632549,60.0,Medium,0,4.994665653940945,198.24338601795296
469,Hardware,,,40.0,Small,0,4.472324581944213,70.58639184011406
470,Network,High,,40.0,Small,1,4.233064608014873,236.63258424429566
471,Software,Medium,1.584905814950926,40.0,Small,0,5.0,63.396232598037045
472,Software,Medium,1.6358875325616382,40.0,Small,1,4.846800896300091,215.43550130246552
473,,Critical,3.499955837666913,60.0,Medium,0,4.2767037142862465,209.9973502600148
474,Hardware,,4.170062527086962,60.0,Medium,0,3.829575244662766,250.20375162521773
475,Software,Low,,40.0,Small,0,,32.73799138830829
476,,Critical,3.216373123232598,40.0,Small,0,3.358814239064442,128.65492492930392
477,Software,Low,0.5802470406785015,40.0,Small,0,4.728979505284561,23.20988162714006
478,Network,,2.068756045887374,40.0,Small,0,4.338746282391837,82.75024183549496
479,Network,High,1.5353018943648464,90.0,Enterprise,1,4.68846905974012,288.1771704928362
480,Software,Medium,,40.0,Small,0,,69.69554004874115
481,Software,High,0.9614022210074751,60.0,Medium,0,4.527635492320619,57.684133260448505
482,Software,Medium,2.469568301720945,60.0,Medium,0,,148.17409810325668
483,,,7.44667397420811,90.0,Enterprise,0,3.4675055867656366,670.20065767873
484,,Medium,2.1047745227497168,40.0,Small,0,,84.19098090998867
485,,Critical,5.945973297154857,40.0,Small,0,,237.83893188619427
486,Software,Medium,,40.0,Small,0,,130.79609412935343
487,Software,,2.333025236984793,60.0,Medium,0,,139.98151421908756
488,Software,Medium,2.462096137269529,40.0,Small,0,5.0,98.48384549078116
489,Network,,0.3203757469504327,90.0,Enterprise,0,,28.833817225538944
490,Network,Low,,40.0,Small,0,4.098129228297661,103.2441601861629
491,Account/Access,,1.2350522095964445,40.0,Small,0,,49.40208838385778
492,Network,High,2.7661672574750527,40.0,Small,0,,110.6466902990021
493,Network,,4.00459690905487,60.0,Medium,0,3.693558681412105,240.2758145432922
494,Software,High,4.227361527915418,90.0,Enterprise,0,4.332905837912632,380.46253751238766
495,Account/Access,,,40.0,Small,0,5.0,26.85911340814238
496,Network,Low,1.6303491479201428,40.0,Small,1,4.3539703544773,215.2139659168057
497,Software,Low,,60.0,Medium,0,4.8118762729294335,39.76953924203955
498,Network,,,90.0,Enterprise,0,4.320783285369257,278.53906867898274
499,Software,Critical,10.035239991980818,40.0,Small,1,2.1455693837328758,551.4095996792328
500,,High,3.0323712037466932,40.0,Small,0,,121.29484814986773
501,Account/Access,Medium,0.33720176747105146,90.0,Enterprise,0,5.0,30.34815907239463
502,,Medium,0.5673769586695934,40.0,Small,0,,22.695078346783735
503,,Low,0.602963874939104,40.0,Small,0,4.87229638900529,24.11855499756416
504,Network,,,40.0,Small,1,4.007821138921236,288.105657213207
505,Network,Medium,1.7859369777438079,60.0,Medium,0,,107.15621866462847
506,Account/Access,High,1.308368958955164,60.0,Medium,0,5.0,78.50213753730984
507,Software,Critical,2.404781843712193,60.0,Medium,0,4.72648467351794,144.28691062273157
508,,Medium,,60.0,Medium,0,4.264527877856162,29.185805304627557
509,Software,Critical,6.252323637714718,40.0,Small,0,3.3087817089175324,250.0929455085887
510,,High,,40.0,Small,0,3.886128902333388,98.71875232301177
511,Hardware,High,2.9299712005410123,40.0,Small,0,3.475868606231678,117.19884802164049
512,Account/Access,Critical,,60.0,Medium,0,4.77359478272502,64.49426377224097
513,Hardware,Low,,60.0,Medium,0,4.332723989425077,106.59063505008999
514,Software,Medium,1.5122420831899184,60.0,Medium,0,4.963165786545619,90.7345249913951
515,Software,Critical,6.548290861716216,60.0,Medium,1,3.3000919838122553,542.8974517029731
516,Hardware,Medium,1.28713335769069,60.0,Medium,0,4.41990454310747,77.22800146144141
517,Software,Low,1.2286446867687086,40.0,Small,0,,49.145787470748346
518,Account/Access,,0.8716885351405557,40.0,Small,0,4.2295795485260985,34.86754140562223
519,,,6.002653341632,40.0,Small,0,,240.10613366527997
520,Account/Access,,,90.0,Enterprise,0,,169.97642145088895
521,Account/Access,High,1.3216301974441396,90.0,Enterprise,0,4.802282555642131,118.94671776997257
522,Software,Medium,0.6596315752314873,60.0,Medium,1,,189.57789451388925
523,Hardware,Critical,3.9134086143465345,40.0,Small,0,5.0,156.53634457386138
524,,,2.758478769106721,60.0,Medium,1,4.505623030801106,315.50872614640326
525,,Medium,2.9129265256705037,40.0,Small,0,,116.51706102682014
526,Software,Medium,2.4926318205142053,40.0,Small,0,4.731973167201555,99.70527282056821
527,Other,High,1.5701334242864018,90.0,Enterprise,2,4.5755034280028415,441.31200818577616
528,Other,Low,3.075202698946496,40.0,Small,0,4.567249814259764,123.00810795785983
529,Account/Access,Low,,90.0,Enterprise,0,,90.62155597422881
530,Software,High,,40.0,Small,0,2.925842185670005,423.0280195995049
531,Network,,0.25,90.0,Enterprise,0,5.0,22.5
532,Account/Access,,0.9885166809386284,60.0,Medium,1,4.332512641195542,209.31100085631772
533,Software,Medium,,40.0,Small,1,4.707038393839948,171.99058122374862
534,Network,,5.8039465440354565,90.0,Enterprise,0,3.6091959359685206,522.355188963191
535,Hardware,,5.6127263343264735,40.0,Small,0,,224.50905337305895
536,Software,,,90.0,Enterprise,0,4.536716307085362,277.8168343896885
537,,,3.543505974113932,40.0,Small,2,3.502914855650363,441.7402389645573
538,Hardware,Low,,40.0,Small,0,3.697160722832077,68.08019618377665
539,Hardware,High,1.5991530510951142,40.0,Small,0,,63.96612204380457
540,Account/Access,Medium,3.826933994707971,40.0,Small,0,4.20692527186055,153.07735978831883
541,,Low,0.8582703215567387,60.0,Medium,1,,201.49621929340432
542,Network,Medium,1.947086548335474,40.0,Small,1,4.429585676947691,227.88346193341897
543,Account/Access,,1.6843747691802506,40.0,Small,0,5.0,67.37499076721002
544,,Medium,2.579749776213186,60.0,Medium,0,4.487042878324027,154.78498657279115
545,Hardware,Medium,0.5180780418129125,40.0,Small,0,4.332136859662211,20.7231216725165
546,Software,Low,0.8336069047281536,60.0,Medium,0,5.0,50.016414283689215
547,Software,,,40.0,Small,0,,14.032471805146828
548,Hardware,High,2.5233521392129012,90.0,Enterprise,1,,377.10169252916114
549,Account/Access,High,2.067884533497073,60.0,Medium,1,4.2113830998200505,274.0730720098244
550,Software,Low,1.510020206825966,60.0,Medium,1,4.33819477658688,240.60121240955795
551,Software,Low,0.6618725157077843,60.0,Medium,0,4.687771975199088,39.712350942467054
552,Hardware,,,60.0,Medium,0,4.5536145085777555,219.36671446255352
553,Hardware,,1.5693144140953272,90.0,Enterprise,0,4.790427509988151,141.23829726857946
554,Other,,2.7756508402445896,90.0,Enterprise,0,4.36454521377565,249.80857562201308
555,Hardware,Low,1.5314865957066988,40.0,Small,0,5.0,61.259463828267954
556,Software,Medium,0.8923614982883414,40.0,Small,0,,35.69445993153366
557,Software,Critical,3.691165218327531,40.0,Small,0,4.23078751673423,147.64660873310123
558,,High,,60.0,Medium,1,4.461236710998242,265.08682610390053
559,,Medium,4.771959523193835,40.0,Small,2,3.5044920619158275,490.87838092775337
560,Software,Medium,3.7001819613109777,90.0,Enterprise,0,4.891467210296764,333.01637651798796
561,,,0.34953967028380056,40.0,Small,1,5.0,163.98158681135203
562,Software,Medium,1.371664566360839,90.0,Enterprise,0,4.5231015834134345,123.44981097247552
563,Account/Access,Low,0.25,40.0,Small,0,,10.0
564,Network,Low,1.2250001334086331,90.0,Enterprise,0,,110.25001200677698
565,,Medium,0.7996849240154171,60.0,Medium,0,4.662015683197559,47.98109544092503
566,Network,,1.24632901364143,40.0,Small,2,3.926032514981298,349.8531605456572
567,,Medium,,40.0,Small,0,5.0,30.983915120498118
568,Hardware,Low,0.8346536245113858,90.0,Enterprise,2,4.40432831630978,375.1188262060247
569,Software,Medium,4.846022078919553,40.0,Small,0,4.184516527247123,193.84088315678213
570,,High,4.120068564758223,60.0,Medium,1,4.250884295514788,397.20411388549337
571,,,1.1579574618094122,40.0,Small,0,,46.31829847237648
572,Account/Access,Medium,1.547919449158182,90.0,Enterprise,1,5.0,289.31275042423636
573,Software,High,1.1248196369916084,40.0,Small,1,4.535579704132925,194.99278547966435
574,Account/Access,,0.6200049664016785,60.0,Medium,0,4.768573599005306,37.20029798410071
575,Account/Access,Medium,0.528792733019181,60.0,Medium,0,4.688283669429218,31.72756398115086
576,Network,Low,,90.0,Enterprise,0,4.564027215032082,213.71777911361474
577,Other,Medium,5.2123735291680955,40.0,Small,0,,208.49494116672383
578,Network,Medium,2.064739376974104,40.0,Small,0,4.526457783495625,82.58957507896415
579,Account/Access,Medium,0.609530488904753,40.0,Small,0,4.935412049524588,24.38121955619012
580,Software,Medium,1.053292124924826,40.0,Small,0,4.5277478805187945,42.13168499699304
581,,High,7.634073477108282,60.0,Medium,1,,608.0444086264969
582,,High,,40.0,Small,0,4.2198799078553,129.17710458191306
583,Hardware,Low,2.6384601127501224,40.0,Small,0,4.508152171280687,105.5384045100049
584,,,2.166505198228965,90.0,Enterprise,0,4.825944095783734,194.98546784060687
585,Other,,1.8084731909550185,90.0,Enterprise,0,4.623666180205062,162.76258718595167
586,Network,High,2.3843067361049366,60.0,Medium,1,,293.0584041662962
